name,zipcode,inspection_date,score,address,city,state,lat,lon,facility_id,description
LCRA DSC,78744,07/28/2014,86,3505 MONTOPOLIS DR,AUSTIN,78744,30.207944147000035,-97.71495459499994,10748837,Routine Inspection
LCRA DSC,78744,01/09/2013,85,3505 MONTOPOLIS DR,AUSTIN,78744,30.207944147000035,-97.71495459499994,10748837,Routine Inspection
Leaf,78701,10/20/2014,85,419 W 2ND ST,AUSTIN,78701,30.265463751000027,-97.74845834099995,10444498,Routine Inspection
Leaf,78701,04/22/2015,85,419 W 2ND ST,AUSTIN,78701,30.265463751000027,-97.74845834099995,10444498,Routine Inspection
Leaf,78701,11/20/2012,90,419 W 2ND ST,AUSTIN,78701,30.265463751000027,-97.74845834099995,10444498,Routine Inspection
Leaf,78701,02/25/2014,86,419 W 2ND ST,AUSTIN,78701,30.265463751000027,-97.74845834099995,10444498,Routine Inspection
Leaf,78701,04/25/2013,84,419 W 2ND ST,AUSTIN,78701,30.265463751000027,-97.74845834099995,10444498,Routine Inspection
"League, The",78717,03/03/2015,86,10526 W PARMER LN Bldg 5,AUSTIN,78717,30.49682465500007,-97.77489283899996,11023924,Routine Inspection
"League, The",78717,09/04/2014,81,10526 W PARMER LN Bldg 5,AUSTIN,78717,30.49682465500007,-97.77489283899996,11023924,Routine Inspection
Lebowskis,78757,03/11/2015,88,8909 BURNET RD,AUSTIN,78757,30.37202101200006,-97.72652004799994,10226371,Routine Inspection
Lebowskis,78757,09/12/2013,86,8909 BURNET RD,AUSTIN,78757,30.37202101200006,-97.72652004799994,10226371,Routine Inspection
Lebowskis,78757,01/15/2013,91,8909 BURNET RD,AUSTIN,78757,30.37202101200006,-97.72652004799994,10226371,Routine Inspection
Lebowskis,78757,11/07/2014,85,8909 BURNET RD,AUSTIN,78757,30.37202101200006,-97.72652004799994,10226371,Routine Inspection
Lebowskis,78757,06/10/2014,97,8909 BURNET RD,AUSTIN,78757,30.37202101200006,-97.72652004799994,10226371,Routine Inspection
Lee Elementary School,78705,04/15/2014,97,3308 HAMPTON RD,AUSTIN,78705,30.29327637700004,-97.72710655899999,2800109,Routine Inspection
Lee Elementary School,78705,04/06/2015,100,3308 HAMPTON RD,AUSTIN,78705,30.29327637700004,-97.72710655899999,2800109,Routine Inspection
Lee Elementary School,78705,10/14/2014,100,3308 HAMPTON RD,AUSTIN,78705,30.29327637700004,-97.72710655899999,2800109,Routine Inspection
Lee Elementary School,78705,03/20/2013,100,3308 HAMPTON RD,AUSTIN,78705,30.29327637700004,-97.72710655899999,2800109,Routine Inspection
Lee Elementary School,78705,10/11/2013,97,3308 HAMPTON RD,AUSTIN,78705,30.29327637700004,-97.72710655899999,2800109,Routine Inspection
Lee Elementary School,78705,10/24/2012,100,3308 HAMPTON RD,AUSTIN,78705,30.29327637700004,-97.72710655899999,2800109,Routine Inspection
Lee's Almost By The Lake,78669,09/20/2012,90,801 S PACE BEND RD,BRIARCLIFF,78669,30.407009302000063,-98.05939325299994,10471536,Routine Inspection
Lee's Almost By The Lake,78669,03/26/2014,97,801 S PACE BEND RD,BRIARCLIFF,78669,30.407009302000063,-98.05939325299994,10471536,Routine Inspection
Lee's Almost By The Lake,78669,09/27/2013,97,801 S PACE BEND RD,BRIARCLIFF,78669,30.407009302000063,-98.05939325299994,10471536,Routine Inspection
Lee's Almost By The Lake,78669,02/24/2015,85,801 S PACE BEND RD,BRIARCLIFF,78669,30.407009302000063,-98.05939325299994,10471536,Routine Inspection
Lee's Almost By The Lake,78669,03/22/2013,93,801 S PACE BEND RD,BRIARCLIFF,78669,30.407009302000063,-98.05939325299994,10471536,Routine Inspection
Lee's Almost By The Lake,78669,09/26/2014,93,801 S PACE BEND RD,BRIARCLIFF,78669,30.407009302000063,-98.05939325299994,10471536,Routine Inspection
Lee's Meat Market,78731,04/22/2014,88,1601 W 38TH ST Unit 12,AUSTIN,78731,30.308885187000044,-97.75021211399996,2801805,Routine Inspection
Lee's Meat Market,78731,04/13/2015,100,1601 W 38TH ST Unit 12,AUSTIN,78731,30.308885187000044,-97.75021211399996,2801805,Routine Inspection
Lee's Meat Market,78731,10/17/2014,97,1601 W 38TH ST Unit 12,AUSTIN,78731,30.308885187000044,-97.75021211399996,2801805,Routine Inspection
Lee's Meat Market,78731,03/27/2013,96,1601 W 38TH ST Unit 12,AUSTIN,78731,30.308885187000044,-97.75021211399996,2801805,Routine Inspection
Lee's Meat Market,78731,10/16/2013,96,1601 W 38TH ST Unit 12,AUSTIN,78731,30.308885187000044,-97.75021211399996,2801805,Routine Inspection
Lee's Meat Market,78731,09/18/2012,97,1601 W 38TH ST Unit 12,AUSTIN,78731,30.308885187000044,-97.75021211399996,2801805,Routine Inspection
Legendary White Swan,78702,01/29/2013,100,1906 E 12TH ST,AUSTIN,78702,30.273837383000057,-97.71956487499995,10534272,Routine Inspection
Legendary White Swan,78702,08/13/2013,100,1906 E 12TH ST,AUSTIN,78702,30.273837383000057,-97.71956487499995,10534272,Routine Inspection
Legendary White Swan,78702,12/18/2014,86,1906 E 12TH ST,AUSTIN,78702,30.273837383000057,-97.71956487499995,10534272,Routine Inspection
Legend Oaks Healthcare & Rehabilitation-N. Austin,78753,03/31/2015,85,11020 DESSAU RD,AUSTIN,78753,30.36911531000004,-97.66816190499998,11145949,Routine Inspection
Lenoir Restaurant,78704,05/07/2013,95,1807 S 1ST ST,AUSTIN,78704,30.24699382600005,-97.75607492399996,10655045,Routine Inspection
Lenoir Restaurant,78704,06/06/2014,100,1807 S 1ST ST,AUSTIN,78704,30.24699382600005,-97.75607492399996,10655045,Routine Inspection
Lenoir Restaurant,78704,02/11/2015,96,1807 S 1ST ST,AUSTIN,78704,30.24699382600005,-97.75607492399996,10655045,Routine Inspection
Lenoir Restaurant,78704,10/15/2012,97,1807 S 1ST ST,AUSTIN,78704,30.24699382600005,-97.75607492399996,10655045,Routine Inspection
Lenoir Restaurant,78704,12/03/2013,93,1807 S 1ST ST,AUSTIN,78704,30.24699382600005,-97.75607492399996,10655045,Routine Inspection
Le Studio,78757,12/05/2014,97,9070 RESEARCH BLVD SB,AUSTIN,78757,30.35485274200005,-97.71712931699994,10924610,Routine Inspection
Le Studio,78757,06/27/2014,100,9070 RESEARCH BLVD SB,AUSTIN,78757,30.35485274200005,-97.71712931699994,10924610,Routine Inspection
Le Studio,78757,04/17/2015,97,9070 RESEARCH BLVD SB,AUSTIN,78757,30.35485274200005,-97.71712931699994,10924610,Routine Inspection
Lexus of Austin,78759,10/29/2012,100,9910 STONELAKE BLVD,AUSTIN,78759,30.391859848000024,-97.73958231499995,10626918,Routine Inspection
Lexus of Austin,78759,08/21/2013,96,9910 STONELAKE BLVD,AUSTIN,78759,30.391859848000024,-97.73958231499995,10626918,Routine Inspection
Lexus of Austin,78759,08/14/2014,100,9910 STONELAKE BLVD,AUSTIN,78759,30.391859848000024,-97.73958231499995,10626918,Routine Inspection
Lexus of Austin,78759,01/23/2015,81,9910 STONELAKE BLVD,AUSTIN,78759,30.391859848000024,-97.73958231499995,10626918,Routine Inspection
Lexus of Austin,78759,02/19/2014,100,9910 STONELAKE BLVD,AUSTIN,78759,30.391859848000024,-97.73958231499995,10626918,Routine Inspection
"Library Bar, The",78701,10/25/2012,97,407 E 6TH ST,AUSTIN,78701,30.266974392000066,-97.73900847799996,2801087,Routine Inspection
"Library Bar, The",78701,07/10/2014,93,407 E 6TH ST,AUSTIN,78701,30.266974392000066,-97.73900847799996,2801087,Routine Inspection
"Library Bar, The",78701,05/09/2013,81,407 E 6TH ST,AUSTIN,78701,30.266974392000066,-97.73900847799996,2801087,Routine Inspection
"Library Bar, The",78701,02/12/2015,85,407 E 6TH ST,AUSTIN,78701,30.266974392000066,-97.73900847799996,2801087,Routine Inspection
Lick Ice Creams,78704,04/07/2015,100,2032 S LAMAR BLVD,AUSTIN,78704,30.248857066000028,-97.76870047599999,10658256,Routine Inspection
Lick Ice Creams,78704,05/13/2014,97,2032 S LAMAR BLVD,AUSTIN,78704,30.248857066000028,-97.76870047599999,10658256,Routine Inspection
Lick Ice Creams,78704,10/18/2013,96,2032 S LAMAR BLVD,AUSTIN,78704,30.248857066000028,-97.76870047599999,10658256,Routine Inspection
Lick Ice Creams,78704,04/11/2013,100,2032 S LAMAR BLVD,AUSTIN,78704,30.248857066000028,-97.76870047599999,10658256,Routine Inspection
Lick Ice Creams,78704,10/18/2012,100,2032 S LAMAR BLVD,AUSTIN,78704,30.248857066000028,-97.76870047599999,10658256,Routine Inspection
Lick Ice Creams,78704,10/20/2014,100,2032 S LAMAR BLVD,AUSTIN,78704,30.248857066000028,-97.76870047599999,10658256,Routine Inspection
Lifetime Fitness Bistro,78749,06/10/2014,78,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068028,Routine Inspection
Lifetime Fitness Bistro,78749,01/29/2013,100,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068028,Routine Inspection
Lifetime Fitness Bistro,78749,06/28/2012,94,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068028,Routine Inspection
Lifetime Fitness Bistro,78749,01/23/2015,100,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068028,Routine Inspection
Lifetime Fitness Bistro,78749,02/06/2014,100,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068028,Routine Inspection
Lifetime Fitness Bistro,78749,12/10/2014,96,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068028,Routine Inspection
Lifetime Fitness Cafe,78749,01/29/2013,85,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068020,Routine Inspection
Lifetime Fitness Cafe,78749,02/05/2015,97,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068020,Routine Inspection
Lifetime Fitness Cafe,78749,02/04/2014,89,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068020,Routine Inspection
Lifetime Fitness Cafe,78749,06/28/2012,97,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068020,Routine Inspection
Lifetime Fitness Cafe,78749,06/10/2014,91,7101 S MOPAC EXPY NB Unit P1,AUSTIN,78749,30.216393830000072,-97.84068352099996,10068020,Routine Inspection
Lifeworks,78704,07/18/2014,96,3708 S 2ND ST,AUSTIN,78704,30.229816761000052,-97.77060634999998,10100146,Routine Inspection
Lifeworks,78704,01/03/2013,85,3708 S 2ND ST,AUSTIN,78704,30.229816761000052,-97.77060634999998,10100146,Routine Inspection
Lifeworks,78704,06/28/2012,100,3708 S 2ND ST,AUSTIN,78704,30.229816761000052,-97.77060634999998,10100146,Routine Inspection
Lifeworks,78704,01/29/2015,89,3708 S 2ND ST,AUSTIN,78704,30.229816761000052,-97.77060634999998,10100146,Routine Inspection
Lifeworks,78704,07/18/2013,100,3708 S 2ND ST,AUSTIN,78704,30.229816761000052,-97.77060634999998,10100146,Routine Inspection
Lifeworks,78704,01/16/2014,94,3708 S 2ND ST,AUSTIN,78704,30.229816761000052,-97.77060634999998,10100146,Routine Inspection
"Lighthouse, The",78759,02/24/2015,85,8650 SPICEWOOD SPRINGS RD Unit 133B,AUSTIN,78759,30.43348372400004,-97.77179204799995,11191562,Routine Inspection
Lil'Angels Day Care,78723,08/30/2013,90,6006 CAMERON RD,AUSTIN,78723,30.317621787000064,-97.69929047599999,2800492,Routine Inspection
Lil'Angels Day Care,78723,03/24/2015,100,6006 CAMERON RD,AUSTIN,78723,30.317621787000064,-97.69929047599999,2800492,Routine Inspection
Lil'Angels Day Care,78723,10/30/2012,97,6006 CAMERON RD,AUSTIN,78723,30.317621787000064,-97.69929047599999,2800492,Routine Inspection
Lil'Angels Day Care,78723,03/12/2014,100,6006 CAMERON RD,AUSTIN,78723,30.317621787000064,-97.69929047599999,2800492,Routine Inspection
Lil'Angels Day Care,78723,09/08/2014,97,6006 CAMERON RD,AUSTIN,78723,30.317621787000064,-97.69929047599999,2800492,Routine Inspection
Lily's Sandwich,78753,07/10/2012,73,10901 N LAMAR BLVD Unit 105,AUSTIN,78753,30.37846572400008,-97.68829425099995,10002821,Routine Inspection
Lily's Sandwich,78753,10/06/2014,83,10901 N LAMAR BLVD Unit 105,AUSTIN,78753,30.37846572400008,-97.68829425099995,10002821,Routine Inspection
Lily's Sandwich,78753,09/03/2013,69,10901 N LAMAR BLVD Unit 105,AUSTIN,78753,30.37846572400008,-97.68829425099995,10002821,Routine Inspection
Lily's Sandwich,78753,03/24/2015,64,10901 N LAMAR BLVD Unit 105,AUSTIN,78753,30.37846572400008,-97.68829425099995,10002821,Routine Inspection
Lily's Sandwich,78753,04/08/2014,90,10901 N LAMAR BLVD Unit 105,AUSTIN,78753,30.37846572400008,-97.68829425099995,10002821,Routine Inspection
Lily's Sandwich,78753,01/23/2013,73,10901 N LAMAR BLVD Unit 105,AUSTIN,78753,30.37846572400008,-97.68829425099995,10002821,Routine Inspection
Lily's Sandwich,78753,04/15/2015,88,10901 N LAMAR BLVD Unit 105,AUSTIN,78753,30.37846572400008,-97.68829425099995,10002821,1st Follow Up to Routine of 50 - 69
Linder Elementary,78741,10/26/2012,96,2800 METCALFE RD,AUSTIN,78741,30.224291570000048,-97.73715906599995,2800218,Routine Inspection
Linder Elementary,78741,11/15/2013,97,2800 METCALFE RD,AUSTIN,78741,30.224291570000048,-97.73715906599995,2800218,Routine Inspection
Linder Elementary,78741,04/15/2014,94,2800 METCALFE RD,AUSTIN,78741,30.224291570000048,-97.73715906599995,2800218,Routine Inspection
Linder Elementary,78741,04/22/2013,90,2800 METCALFE RD,AUSTIN,78741,30.224291570000048,-97.73715906599995,2800218,Routine Inspection
Linder Elementary,78741,03/25/2015,97,2800 METCALFE RD,AUSTIN,78741,30.224291570000048,-97.73715906599995,2800218,Routine Inspection
Linder Elementary,78741,10/02/2014,94,2800 METCALFE RD,AUSTIN,78741,30.224291570000048,-97.73715906599995,2800218,Routine Inspection
Lit'l Fries Learning Center,78660,12/01/2014,100,15504 SPRING HILL LN,PFLUGERVILLE,78660,30.44429673600007,-97.65197663299995,10987308,Routine Inspection
Lit'l Fries Learning Center,78660,06/04/2014,92,15504 SPRING HILL LN,PFLUGERVILLE,78660,30.44429673600007,-97.65197663299995,10987308,Routine Inspection
Lit Lounge,78701,03/26/2015,84,215 E 6TH ST,AUSTIN,78701,30.26748370100006,-97.74085789099996,10830871,Routine Inspection
Lit Lounge,78701,02/05/2015,84,215 E 6TH ST,AUSTIN,78701,30.26748370100006,-97.74085789099996,10830871,Routine Inspection
Little Angels Daycare,78653,02/10/2015,90,16407 DECKER CREEK DR,MANOR,78653,30.25029511300005,-97.55853233899995,11162459,Routine Inspection
Little Angels Learning Center,78660,02/12/2013,85,15635 VISION DR,PFLUGERVILLE,78660,30.45054325600006,-97.66182288099998,2803149,Routine Inspection
Little Angels Learning Center,78660,08/06/2012,90,15635 VISION DR,PFLUGERVILLE,78660,30.45054325600006,-97.66182288099998,2803149,Routine Inspection
Little Angels Learning Center,78660,09/18/2014,97,15635 VISION DR,PFLUGERVILLE,78660,30.45054325600006,-97.66182288099998,2803149,Routine Inspection
Little Angels Learning Center,78660,08/22/2013,96,15635 VISION DR,PFLUGERVILLE,78660,30.45054325600006,-97.66182288099998,2803149,Routine Inspection
Little Angels Learning Center,78660,03/09/2015,100,15635 VISION DR,PFLUGERVILLE,78660,30.45054325600006,-97.66182288099998,2803149,Routine Inspection
Little Angels Learning Center,78660,03/14/2014,94,15635 VISION DR,PFLUGERVILLE,78660,30.45054325600006,-97.66182288099998,2803149,Routine Inspection
Little Barrel and Brown,78704,11/03/2014,81,1716 S CONGRESS AVE,AUSTIN,78704,30.246451101000048,-97.75087006699994,11063083,Routine Inspection
Little Caesars,78753,10/31/2013,94,1030 NORWOOD PARK BLVD,AUSTIN,78753,30.33883529600007,-97.69270403399997,10134174,Routine Inspection
Little Caesars,78753,08/09/2012,92,1030 NORWOOD PARK BLVD,AUSTIN,78753,30.33883529600007,-97.69270403399997,10134174,Routine Inspection
Little Caesars,78705,06/22/2014,100,3706 GUADALUPE ST Unit C,AUSTIN,78705,30.302387470000042,-97.73843579399994,10503960,Routine Inspection
Little Caesars,78753,11/04/2014,85,1030 NORWOOD PARK BLVD,AUSTIN,78753,30.33883529600007,-97.69270403399997,10134174,Routine Inspection
Little Caesars,78753,05/02/2013,96,1030 NORWOOD PARK BLVD,AUSTIN,78753,30.33883529600007,-97.69270403399997,10134174,Routine Inspection
Little Caesars,78705,05/28/2013,94,3706 GUADALUPE ST Unit C,AUSTIN,78705,30.302387470000042,-97.73843579399994,10503960,Routine Inspection
Little Caesars,78753,05/16/2014,94,1030 NORWOOD PARK BLVD,AUSTIN,78753,30.33883529600007,-97.69270403399997,10134174,Routine Inspection
Little Caesars,78705,05/29/2012,87,3706 GUADALUPE ST Unit C,AUSTIN,78705,30.302387470000042,-97.73843579399994,10503960,Routine Inspection
Little Caesars,78735,02/23/2015,83,7010 W SH 71 Unit 550,AUSTIN,78735,30.25409272400003,-97.86540606199998,11180378,Routine Inspection
Little Caesars,78705,11/27/2012,97,3706 GUADALUPE ST Unit C,AUSTIN,78705,30.302387470000042,-97.73843579399994,10503960,Routine Inspection
Little Caesars,78705,12/10/2014,86,3706 GUADALUPE ST Unit C,AUSTIN,78705,30.302387470000042,-97.73843579399994,10503960,Routine Inspection
Little Caesars,78705,12/31/2013,74,3706 GUADALUPE ST Unit C,AUSTIN,78705,30.302387470000042,-97.73843579399994,10503960,Routine Inspection
Little Caesar's,78702,07/22/2014,92,2601 E 7TH ST Unit 101,AUSTIN,78702,30.26071289300006,-97.71266501099996,10755692,Routine Inspection
Little Caesar's,78753,08/03/2012,92,9411 N LAMAR BLVD,AUSTIN,78753,30.363545979000037,-97.69672319299997,10575137,Routine Inspection
Little Caesar's,78753,03/17/2015,88,9411 N LAMAR BLVD,AUSTIN,78753,30.363545979000037,-97.69672319299997,10575137,Routine Inspection
Little Caesar's,78702,12/12/2014,89,2601 E 7TH ST Unit 101,AUSTIN,78702,30.26071289300006,-97.71266501099996,10755692,Routine Inspection
Little Caesar's,78753,09/19/2014,88,9411 N LAMAR BLVD,AUSTIN,78753,30.363545979000037,-97.69672319299997,10575137,Routine Inspection
Little Caesar's,78702,01/21/2014,87,2601 E 7TH ST Unit 101,AUSTIN,78702,30.26071289300006,-97.71266501099996,10755692,Routine Inspection
Little Caesar's Pizza,78745,07/11/2013,90,512 W STASSNEY LN,AUSTIN,78745,30.207955670000047,-97.78026823299996,2800386,Routine Inspection
Little Caesar's Pizza,78741,12/27/2013,94,4410 E RIVERSIDE DR,AUSTIN,78741,30.23315376900007,-97.72143387599999,2800233,Routine Inspection
Little Caesar's Pizza,78745,03/27/2014,78,512 W STASSNEY LN,AUSTIN,78745,30.207955670000047,-97.78026823299996,2800386,Routine Inspection
Little Caesar's Pizza,78741,05/30/2012,91,4410 E RIVERSIDE DR,AUSTIN,78741,30.23315376900007,-97.72143387599999,2800233,Routine Inspection
Little Caesar's Pizza,78745,09/30/2014,86,512 W STASSNEY LN,AUSTIN,78745,30.207955670000047,-97.78026823299996,2800386,Routine Inspection
Little Caesar's Pizza,78741,07/23/2014,92,4410 E RIVERSIDE DR,AUSTIN,78741,30.23315376900007,-97.72143387599999,2800233,Routine Inspection
Little Caesar's Pizza,78745,06/19/2012,84,512 W STASSNEY LN,AUSTIN,78745,30.207955670000047,-97.78026823299996,2800386,Routine Inspection
Little Caesar's Pizza,78741,11/14/2012,94,4410 E RIVERSIDE DR,AUSTIN,78741,30.23315376900007,-97.72143387599999,2800233,Routine Inspection
Little Caesar's Pizza,78745,01/04/2013,94,512 W STASSNEY LN,AUSTIN,78745,30.207955670000047,-97.78026823299996,2800386,Routine Inspection
Little Caesar's Pizza,78741,05/14/2013,85,4410 E RIVERSIDE DR,AUSTIN,78741,30.23315376900007,-97.72143387599999,2800233,Routine Inspection
Little Caesar's Pizza,78745,03/13/2015,90,512 W STASSNEY LN,AUSTIN,78745,30.207955670000047,-97.78026823299996,2800386,Routine Inspection
Little Caesar's Pizza,78741,01/21/2015,79,4410 E RIVERSIDE DR,AUSTIN,78741,30.23315376900007,-97.72143387599999,2800233,Routine Inspection
Little Caesars Pizza,78744,04/29/2013,74,5200 E WILLIAM CANNON DR,AUSTIN,78744,30.18008773500003,-97.74779462699996,10179226,Routine Inspection
Little Caesars Pizza,78750,02/25/2013,97,13770 N US 183 HWY SB,AUSTIN,78750,30.431590544000073,-97.80135633599997,10532387,Routine Inspection
Little Caesars Pizza,78750,02/28/2014,100,13770 N US 183 HWY SB,AUSTIN,78750,30.431590544000073,-97.80135633599997,10532387,Routine Inspection
Little Caesars Pizza,78744,10/18/2012,82,5200 E WILLIAM CANNON DR,AUSTIN,78744,30.18008773500003,-97.74779462699996,10179226,Routine Inspection
Little Caesars Pizza,78744,11/20/2013,90,5200 E WILLIAM CANNON DR,AUSTIN,78744,30.18008773500003,-97.74779462699996,10179226,Routine Inspection
Little Caesars Pizza,78750,01/21/2015,97,13770 N US 183 HWY SB,AUSTIN,78750,30.431590544000073,-97.80135633599997,10532387,Routine Inspection
Little Caesars Pizza,78744,04/25/2014,93,5200 E WILLIAM CANNON DR,AUSTIN,78744,30.18008773500003,-97.74779462699996,10179226,Routine Inspection
Little Caesars Pizza,78744,03/16/2015,94,5200 E WILLIAM CANNON DR,AUSTIN,78744,30.18008773500003,-97.74779462699996,10179226,Routine Inspection
Little Caesars Pizza,78750,05/25/2012,100,13770 N US 183 HWY SB,AUSTIN,78750,30.431590544000073,-97.80135633599997,10532387,Routine Inspection
Little Caesars Pizza,78750,09/24/2013,96,13770 N US 183 HWY SB,AUSTIN,78750,30.431590544000073,-97.80135633599997,10532387,Routine Inspection
Little Caesars Pizza,78750,08/28/2014,100,13770 N US 183 HWY SB,AUSTIN,78750,30.431590544000073,-97.80135633599997,10532387,Routine Inspection
Little Caesars Pizza,78744,10/20/2014,90,5200 E WILLIAM CANNON DR,AUSTIN,78744,30.18008773500003,-97.74779462699996,10179226,Routine Inspection
Little Caesars Techridge,78753,08/22/2014,90,500 CANYON RIDGE DR,AUSTIN,78753,30.403167189000044,-97.67217152399996,10773330,Routine Inspection
Little Caesars Techridge,78753,07/03/2013,93,500 CANYON RIDGE DR,AUSTIN,78753,30.403167189000044,-97.67217152399996,10773330,Routine Inspection
Little Caesars Techridge,78753,02/12/2015,96,500 CANYON RIDGE DR,AUSTIN,78753,30.403167189000044,-97.67217152399996,10773330,Routine Inspection
Little Caesars Techridge,78753,12/21/2012,91,500 CANYON RIDGE DR,AUSTIN,78753,30.403167189000044,-97.67217152399996,10773330,Routine Inspection
Little Caesars Techridge,78753,02/21/2014,100,500 CANYON RIDGE DR,AUSTIN,78753,30.403167189000044,-97.67217152399996,10773330,Routine Inspection
Little China Restaurant,78758,03/12/2014,96,1921 CEDAR BEND DR Bunit 101,AUSTIN,78758,30.40846307700008,-97.69797687499994,2803165,Routine Inspection
Little China Restaurant,78758,12/31/2012,97,1921 CEDAR BEND DR Bunit 101,AUSTIN,78758,30.40846307700008,-97.69797687499994,2803165,Routine Inspection
Little China Restaurant,78758,09/25/2013,97,1921 CEDAR BEND DR Bunit 101,AUSTIN,78758,30.40846307700008,-97.69797687499994,2803165,Routine Inspection
Little China Restaurant,78758,09/26/2014,93,1921 CEDAR BEND DR Bunit 101,AUSTIN,78758,30.40846307700008,-97.69797687499994,2803165,Routine Inspection
Little China Restaurant,78758,01/22/2015,93,1921 CEDAR BEND DR Bunit 101,AUSTIN,78758,30.40846307700008,-97.69797687499994,2803165,Routine Inspection
Little Country Diner,78669,08/20/2012,96,22000 W SH 71,SPICEWOOD,78669,30.40790639800008,-98.10579360999998,2802629,Routine Inspection
Little Country Diner,78669,01/21/2015,94,22000 W SH 71,SPICEWOOD,78669,30.40790639800008,-98.10579360999998,2802629,Routine Inspection
Little Country Diner,78669,07/16/2013,97,22000 W SH 71,SPICEWOOD,78669,30.40790639800008,-98.10579360999998,2802629,Routine Inspection
Little Country Diner,78669,02/06/2014,89,22000 W SH 71,SPICEWOOD,78669,30.40790639800008,-98.10579360999998,2802629,Routine Inspection
Little Country Diner,78669,08/12/2014,97,22000 W SH 71,SPICEWOOD,78669,30.40790639800008,-98.10579360999998,2802629,Routine Inspection
Little Deli,78757,01/15/2015,100,7101 WOODROW AVE Unit A,AUSTIN,78757,30.34226102100007,-97.72529576799997,10006179,Routine Inspection
Little Deli,78757,01/21/2014,100,7101 WOODROW AVE Unit A,AUSTIN,78757,30.34226102100007,-97.72529576799997,10006179,Routine Inspection
Little Deli,78757,05/28/2013,96,7101 WOODROW AVE Unit A,AUSTIN,78757,30.34226102100007,-97.72529576799997,10006179,Routine Inspection
Little Deli,78757,11/29/2012,97,7101 WOODROW AVE Unit A,AUSTIN,78757,30.34226102100007,-97.72529576799997,10006179,Routine Inspection
Little Deli,78757,07/31/2014,100,7101 WOODROW AVE Unit A,AUSTIN,78757,30.34226102100007,-97.72529576799997,10006179,Routine Inspection
Little Dudes Learning Center,78745,08/15/2012,97,205 SANDRA ST,AUSTIN,78745,30.204525327000056,-97.77655327699995,2800747,Routine Inspection
Little Dudes Learning Center,78745,06/24/2014,90,205 SANDRA ST,AUSTIN,78745,30.204525327000056,-97.77655327699995,2800747,Routine Inspection
Little Dudes Learning Center,78745,11/01/2013,97,205 SANDRA ST,AUSTIN,78745,30.204525327000056,-97.77655327699995,2800747,Routine Inspection
Little Dudes Learning Center,78745,12/22/2014,97,205 SANDRA ST,AUSTIN,78745,30.204525327000056,-97.77655327699995,2800747,Routine Inspection
Little Dudes Learning Center,78745,03/07/2013,93,205 SANDRA ST,AUSTIN,78745,30.204525327000056,-97.77655327699995,2800747,Routine Inspection
Little Dudes Learning Center # 3,78745,02/10/2015,96,6201 CROW LN,AUSTIN,78745,30.19727401800003,-97.77101540999996,11175685,Routine Inspection
"Little Dudes Learning Center, Inc",78744,07/01/2014,90,4600 NUCKOLS CROSSING RD,AUSTIN,78744,30.19948639900008,-97.73498586199997,10999189,Routine Inspection
"Little Dudes Learning Center, Inc",78744,12/10/2014,97,4600 NUCKOLS CROSSING RD,AUSTIN,78744,30.19948639900008,-97.73498586199997,10999189,Routine Inspection
Little Explorers Child Care,78744,08/07/2012,93,2313 TERI RD,AUSTIN,78744,30.199517510000078,-97.74811726599995,10088083,Routine Inspection
Little Explorers Child Care,78744,02/21/2013,88,2313 TERI RD,AUSTIN,78744,30.199517510000078,-97.74811726599995,10088083,Routine Inspection
Little Explorers Child Care,78744,08/19/2014,93,2313 TERI RD,AUSTIN,78744,30.199517510000078,-97.74811726599995,10088083,Routine Inspection
Little Explorers Child Care,78744,03/03/2015,97,2313 TERI RD,AUSTIN,78744,30.199517510000078,-97.74811726599995,10088083,Routine Inspection
Little Explorers Child Care,78744,02/19/2014,96,2313 TERI RD,AUSTIN,78744,30.199517510000078,-97.74811726599995,10088083,Routine Inspection
Little Explorers Child Care,78744,08/22/2013,90,2313 TERI RD,AUSTIN,78744,30.199517510000078,-97.74811726599995,10088083,Routine Inspection
Little Folks Day Care,78723,06/12/2013,91,5706 REICHER DR,AUSTIN,78723,30.303227483000057,-97.67725539099996,2800970,Routine Inspection
Little Folks Day Care,78723,08/01/2012,100,5706 REICHER DR,AUSTIN,78723,30.303227483000057,-97.67725539099996,2800970,Routine Inspection
Little Folks Day Care,78723,12/03/2014,100,5706 REICHER DR,AUSTIN,78723,30.303227483000057,-97.67725539099996,2800970,Routine Inspection
